schemaVersion,recordType,source_name,source_url,entityName,employeeCount,description,category,collectedAt
1.0,STARTUP,Y Combinator Directory,https://proception.ai/,Proception Inc,10,Making humanoids dexterous enough to thread a needle,Industrials,2026-08-12T02:02:31.250469Z
1.0,STARTUP,Y Combinator Directory,https://splash9.com/,Splash Inc.,9,Autonomous patrol-boats for National Security,Industrials,2026-08-12T02:02:28.783440Z
1.0,STARTUP,Y Combinator Directory,https://www.formulainsight.io/,Formula Insight,2,"Help Institutional Investors manage, track & query their Excel models",B2B,2026-08-12T02:02:29.195550Z
1.0,STARTUP,Y Combinator Directory,https://www.hestus.co,"Hestus, Inc.",3,An AI-powered CAD software,B2B,2026-08-12T02:02:28.700506Z
1.0,STARTUP,Y Combinator Directory,https://www.deepsim.io,"Deepsim, Inc.",4,An AI physics simulator for AI chip design,B2B,2026-08-12T02:02:28.803124Z
1.0,STARTUP,Y Combinator Directory,https://www.solveintelligence.com/,Solve Intelligence,50,"AI patent drafting, prosecution, litigation and more for legal teams.",B2B,2026-08-12T02:02:28.743251Z
1.0,STARTUP,Y Combinator Directory,http://www.trycoil.com,Coil Inc.,1,ai,Consumer,2026-08-12T02:02:30.276110Z
1.0,STARTUP,Y Combinator Directory,https://venue.ink,Venue.Ink,9,Software for tattoo artists and studios,Fintech,2026-08-12T02:02:30.265836Z
1.0,STARTUP,Y Combinator Directory,https://www.dojah.io,Dojah Inc,30,Prevent Fraud and Onboard Users Faster,B2B,2026-08-12T02:02:31.026475Z
1.0,STARTUP,Y Combinator Directory,https://palitronica.com,Palitronica Inc,6,Detect cyber attacks on critical physical infrastructure,B2B,2026-08-12T02:02:30.732815Z
1.0,STARTUP,Y Combinator Directory,https://www.samos.insure,Samos Insurance,6,Accidental Death Insurance for Surgery,Fintech,2026-08-12T02:02:31.342488Z
1.0,STARTUP,Y Combinator Directory,https://www.floatpays.com,Floatpays Inc,15,On-demand wage access service built for the African market,Fintech,2026-08-12T02:02:28.825391Z
1.0,STARTUP,Y Combinator Directory,https://mallocprivacy.com/,Malloc Inc,10,AI-driven mobile cybersecurity,B2B,2026-08-12T02:02:29.483050Z
1.0,STARTUP,Y Combinator Directory,https://www.cognitionip.com,Cognition Ip,12,Flat-fee patent & trademark counsel with top firm results,B2B,2026-08-12T02:02:31.203408Z
1.0,STARTUP,Y Combinator Directory,http://www.d-id.com,D-Id,27,Enable creators and developers to generate realistic AI personas,B2B,2026-08-12T02:02:31.432969Z
1.0,STARTUP,Y Combinator Directory,https://livelyme.com,"Lively, Inc.",195,Modern employee benefits & health savings account (HSA) provider,Healthcare,2026-08-12T02:02:29.057355Z
1.0,STARTUP,Y Combinator Directory,https://www.veryfi.com/,"Veryfi, Inc.",70,Document AI. One API Call.,B2B,2026-08-12T02:02:30.108743Z
1.0,STARTUP,Y Combinator Directory,https://ledgerinvesting.com/,Ledger Investing,85,Marketplace for insurance securitization.,Fintech,2026-08-12T02:02:30.632971Z
1.0,STARTUP,Y Combinator Directory,https://www.mdalgorithms.com,Mdalgorithms Inc.,40,Democratizing Dermatology with AI,Healthcare,2026-08-12T02:02:29.767768Z
1.0,STARTUP,Y Combinator Directory,https://mora.com,Meridian Industries,6,Index is the modern business intelligence platform,B2B,2026-08-12T02:02:29.076776Z
1.0,STARTUP,Y Combinator Directory,http://www.newincentives.org,New Incentives,51,Cash transfers that save lives.,Unspecified,2026-08-12T02:02:30.896965Z
1.0,STARTUP,Y Combinator Directory,https://www.dagworks.io/,Dagworks Inc.,2,Open source tools & services for reliable AI Agents & AI Applications,B2B,2026-08-12T02:02:31.203408Z
1.0,STARTUP,Y Combinator Directory,http://numericcal.com/,"Numericcal, Inc.",3,Distributed AI for Industrial Process Monitoring and Optimization.,B2B,2026-08-12T02:02:31.103942Z
1.0,STARTUP,Y Combinator Directory,https://spaceflow.tech,"Spaceflow Technologies, Inc.",4,The managed runtime for enterprise AI agents,B2B,2026-08-12T02:02:29.522932Z
1.0,STARTUP,Y Combinator Directory,https://heylua.ai/,Lua Global Inc,5,The mid-market agent platform,B2B,2026-08-12T02:02:30.031185Z
1.0,STARTUP,Y Combinator Directory,https://chowcentral.com,Chow Central Inc,1,Asset Light Chipotle for Africa,Consumer,2026-08-12T02:02:29.729816Z
1.0,STARTUP,Y Combinator Directory,https://odigos.io,Odigos Technologies Inc.,16,Enterprise-Grade OpenTelemetry,B2B,2026-08-12T02:02:29.502342Z
1.0,STARTUP,Y Combinator Directory,https://prembly.com/,Prembly (Formerly Identitypass),80,Identity Verification API for Emerging Markets,B2B,2026-08-12T02:02:30.231877Z
1.0,STARTUP,Y Combinator Directory,https://www.burodeingresos.com/,Buró De Ingresos,17,The Work Number for LatAm,B2B,2026-08-12T02:02:30.408609Z
1.0,STARTUP,Y Combinator Directory,https://www.joingerald.com,"Gerald Technologies, Inc",12,Buy Now Pay Later + Cash Advance for Household Essentials,Fintech,2026-08-12T02:02:31.139266Z
1.0,STARTUP,Y Combinator Directory,https://dabba.com,"Wifi Dabba, Inc.",21,Decentralised broadband connectivity.,Consumer,2026-08-12T02:02:31.577092Z
1.0,STARTUP,Y Combinator Directory,http://www.turingsaas.com,Turing Labs Inc.,5,AI for R&D of consumer brands like P&G to develop better products,B2B,2026-08-12T02:02:31.964014Z
1.0,STARTUP,Y Combinator Directory,https://ourworldindata.org/,Our World In Data,19,Research and data to make progress against the world’s largest…,Education,2026-08-12T02:02:30.695257Z
1.0,STARTUP,Y Combinator Directory,http://voltalabs.com,"Volta Labs, Inc.",50,Unlocking the utility of genomics for the world.,Healthcare,2026-08-12T02:02:31.319773Z
1.0,STARTUP,Y Combinator Directory,https://luciq.ai,Luciq (Formerly Instabug),250,Agentic Observability Platform for Mobile,B2B,2026-08-12T02:02:31.598499Z
1.0,STARTUP,Y Combinator Directory,https://www.resolvebim.com,Resolve,10,Software to accelerate construction by finding issues in 3D BIM,Real Estate and Construction,2026-08-12T02:02:30.283852Z
1.0,STARTUP,Y Combinator Directory,http://hackerrank.com,Hackerrank,300,Change the world to value skills over pedigree,B2B,2026-08-12T02:02:31.643245Z
1.0,STARTUP,Y Combinator Directory,https://nex.ai,Nex,5,Claude Cowork for GTM Automations,B2B,2026-08-12T02:02:30.404003Z
1.0,STARTUP,Y Combinator Directory,https://subvysion.com,Subvysion,2,We help contractors dig safer with 3D maps of underground…,Real Estate and Construction,2026-08-12T02:02:30.509160Z
1.0,STARTUP,Y Combinator Directory,http://lamb-labs.com,Lamb Labs,1,World's fastest AI models,B2B,2026-08-12T02:02:31.281655Z
1.0,STARTUP,Y Combinator Directory,https://speko.ai/?utm_source=ycombinator&utm_medium=profile,Speko,4,OpenRouter for voice AI,B2B,2026-08-12T02:02:31.471684Z
1.0,STARTUP,Y Combinator Directory,https://www.huscarl.io/,Huscarl,2,AI-native actuary enabling self-insurance for corporations,Fintech,2026-08-12T02:02:30.648856Z
1.0,STARTUP,Y Combinator Directory,https://madebythomas.ai,Thomas,2,The first AI founder: a virtual human who runs his own companies.,B2B,2026-08-12T02:02:30.667954Z
1.0,STARTUP,Y Combinator Directory,https://playabl.ai,Playabl.Ai,10,TikTok for User-generated Games,Consumer,2026-08-12T02:02:31.576082Z
1.0,STARTUP,Y Combinator Directory,https://gigacatalyst.com/,Gigacatalyst,4,Let software users build new features with our in-app AI agents,B2B,2026-08-12T02:02:30.836933Z
1.0,STARTUP,Y Combinator Directory,https://www.lumius-imaging.com,Lumius,4,"Fast, smart, accessible 3D ultrasound that anyone can use",Healthcare,2026-08-12T02:02:31.023588Z
1.0,STARTUP,Y Combinator Directory,https://palettelabs.com/,Palette,2,An AI-Native Media Platform,B2B,2026-08-12T02:02:30.773240Z
1.0,STARTUP,Y Combinator Directory,https://sitefire.ai,Sitefire,2,Marketing suite for the agentic web,B2B,2026-08-12T02:02:30.767708Z
1.0,STARTUP,Y Combinator Directory,https://syntheticsciences.ai/,Synthetic Sciences,2,Foundation Models for Scientific Research,B2B,2026-08-12T02:02:31.020633Z
1.0,STARTUP,Y Combinator Directory,https://www.unisson.ai,Unisson,2,AI agents that automate B2B software implementation,B2B,2026-08-12T02:02:30.797586Z
1.0,STARTUP,Y Combinator Directory,https://mangomedical.io,Mango Medical,3,Foundation models for planning orthopedic surgery,Healthcare,2026-08-12T02:02:31.697031Z
1.0,STARTUP,Y Combinator Directory,https://fern.bot,Fern,2,RL environments for robotics companies,B2B,2026-08-12T02:02:31.778914Z
1.0,STARTUP,Y Combinator Directory,https://dev.fast,/Dev/Fast,4,/dev/fast is the AI-native code forge,B2B,2026-08-12T02:02:31.259387Z
1.0,STARTUP,Y Combinator Directory,https://pirislabs.io/,Piris Labs,8,The Networking Layer of AI,B2B,2026-08-12T02:02:31.350004Z
1.0,STARTUP,Y Combinator Directory,https://pantainsure.com,Panta,3,AI Native Commercial Insurance Brokerage,Fintech,2026-08-12T02:02:31.233142Z
1.0,STARTUP,Y Combinator Directory,https://moss.dev,Moss,5,Real-time semantic search for Conversational AI,B2B,2026-08-12T02:02:32.061687Z
1.0,STARTUP,Y Combinator Directory,https://voltairlabs.com/,Voltair,5,Autonomous Drones for Earth Observation,Industrials,2026-08-12T02:02:31.900300Z
1.0,STARTUP,Y Combinator Directory,https://diligencesquared.com/,Diligencesquared,3,AI-powered market due diligence for investment decisions,B2B,2026-08-12T02:02:32.303102Z
1.0,STARTUP,Y Combinator Directory,https://www.solbrowser.com,Sol,2,Code and browse in the same place,B2B,2026-08-12T02:02:31.254243Z
1.0,STARTUP,Y Combinator Directory,https://logical.io,Logical,2,"A proactive desktop copilot. Clippy, but actually good.",B2B,2026-08-12T02:02:31.154574Z
1.0,STARTUP,Y Combinator Directory,https://minro.com/,Minro,2,Identify churn risk and stay close to users at scale,B2B,2026-08-12T02:02:31.209851Z
1.0,STARTUP,Y Combinator Directory,https://www.tecto.ai/,Tectoai,2,A Platform for AI Governance,B2B,2026-08-12T02:02:31.275351Z
1.0,STARTUP,Y Combinator Directory,https://bootloop.ai/,Bootloop,3,"Firmware in minutes, not months - rigorously tested on real hardware",B2B,2026-08-12T02:02:31.279350Z
1.0,STARTUP,Y Combinator Directory,https://chrt.com,Chrt,5,chrt is a logistics platform for time-critical shipping,B2B,2026-08-12T02:02:31.910594Z
1.0,STARTUP,Y Combinator Directory,http://neoncoral.inc,Neoncoral,1,🪸 AI consumer social,Consumer,2026-08-12T02:02:31.350004Z
1.0,STARTUP,Y Combinator Directory,https://glnkco.com/,G Lnk,2,Simplifying Collaboration for Healthcare Organizations & Professionals,B2B,2026-08-12T02:02:32.903180Z
1.0,STARTUP,Y Combinator Directory,https://www.pickle.com,Pickle,15,Where your life context becomes understanding.,Consumer,2026-08-12T02:02:32.093309Z
1.0,STARTUP,Y Combinator Directory,https://pax.markets/,Pax Markets,6,"More 𝛼, less latency: exchange and HFT on one chip.",Fintech,2026-08-12T02:02:32.113124Z
1.0,STARTUP,Y Combinator Directory,https://superglue.ai/,Superglue,6,"connect, migrate and implement enterprise systems",B2B,2026-08-12T02:02:31.820791Z
1.0,STARTUP,Y Combinator Directory,https://www.canvas.inc/,Canvas,3,Continual learning for agents,B2B,2026-08-12T02:02:31.552451Z
1.0,STARTUP,Y Combinator Directory,https://pharos.health/,Pharos,5,Helping hospitals identify and prevent avoidable harm using AI,Healthcare,2026-08-12T02:02:31.740203Z
1.0,STARTUP,Y Combinator Directory,https://www.shipoway.com,Oway,16,Turning America’s supply chain inefficiency into infrastructure.,B2B,2026-08-12T02:02:31.675617Z
1.0,STARTUP,Y Combinator Directory,https://www.drafttherecord.com/,Draft The Record,5,AI For Litigation,B2B,2026-08-12T02:02:32.276042Z
1.0,STARTUP,Y Combinator Directory,https://www.starcloud.com/,Starcloud,12,Data centers in space,Industrials,2026-08-12T02:02:31.866274Z
1.0,STARTUP,Y Combinator Directory,https://heroui.com,Heroui,5,The UI framework for AI agents and developers to build beautiful apps.,B2B,2026-08-12T02:02:31.929944Z
1.0,STARTUP,Y Combinator Directory,https://sharpe.sh,Sharpe,3,Agents for quantitative research and financial data science.,B2B,2026-08-12T02:02:32.663286Z
1.0,STARTUP,Y Combinator Directory,https://overstandlabs.com,Overstand Labs,4,Navigate any set of data - no matter how large - in minutes.,B2B,2026-08-12T02:02:32.657487Z
1.0,STARTUP,Y Combinator Directory,https://www.taxgpt.com,Taxgpt,45,AI tax assistant for professionals and businesses,B2B,2026-08-12T02:02:32.665297Z
1.0,STARTUP,Y Combinator Directory,https://bayesline.com,Bayesline,3,Highly customizable and blazingly fast analytics for asset managers.,Fintech,2026-08-12T02:02:32.738919Z
1.0,STARTUP,Y Combinator Directory,https://www.mdhub.ai/,Mdhub,11,AI-native operating system for behavioral health clinics.,Healthcare,2026-08-12T02:02:32.199252Z
1.0,STARTUP,Y Combinator Directory,https://understoodcare.com,Understood Care,7,Healthcare personal assistants for Medicare patients.,Healthcare,2026-08-12T02:02:34.104120Z
1.0,STARTUP,Y Combinator Directory,http://www.getveles.com,Veles,5,CPQ for humans and agents,B2B,2026-08-12T02:02:32.367763Z
1.0,STARTUP,Y Combinator Directory,https://hatchet.run,Hatchet,7,The orchestration platform for teams who ship.,B2B,2026-08-12T02:02:32.547050Z
1.0,STARTUP,Y Combinator Directory,https://www.guidelabs.ai/,Guide Labs,9,"Frontier models and agents you can learn from, audit, and steer.",B2B,2026-08-12T02:02:32.888675Z
1.0,STARTUP,Y Combinator Directory,https://www.nuanced.dev/,Nuanced,2,the AI coding app for thinking.,Consumer,2026-08-12T02:02:32.776650Z
1.0,STARTUP,Y Combinator Directory,https://hirosecure.com,Hiro,2,Agents that handle security work,B2B,2026-08-12T02:02:32.920727Z
1.0,STARTUP,Y Combinator Directory,https://nectarclimate.com,Nectar,7,Manage energy cost & usage with AI for facility & sustainability teams,Industrials,2026-08-12T02:02:33.985694Z
1.0,STARTUP,Y Combinator Directory,https://www.speccheckrx.com/,Speccheck,5,Unifying how the optical industry does business.,B2B,2026-08-12T02:02:33.485523Z
1.0,STARTUP,Y Combinator Directory,https://waza.co/,Waza,28,B2B payments platform for emerging markets.,Fintech,2026-08-12T02:02:33.901442Z
1.0,STARTUP,Y Combinator Directory,https://www.rally.tax/,Rally Tax,5,AI-native tax platform to save $1T+ for Americans,Fintech,2026-08-12T02:02:33.826754Z
1.0,STARTUP,Y Combinator Directory,https://www.variance.com/,Variance,12,AI Agents for Fraud Review and Investigations,B2B,2026-08-12T02:02:33.441570Z
1.0,STARTUP,Y Combinator Directory,https://tableflow.com,Tableflow,2,AI Teammates for Data Tasks,B2B,2026-08-12T02:02:34.445152Z
1.0,STARTUP,Y Combinator Directory,https://kivohealth.com,Kivo Health,40,AI-powered care for seniors with chronic disease,Healthcare,2026-08-12T02:02:34.309929Z
1.0,STARTUP,Y Combinator Directory,https://cloudchipr.com/,Cloudchipr,25,The #1 Actionable FinOps Platform,B2B,2026-08-12T02:02:33.813620Z
1.0,STARTUP,Y Combinator Directory,https://www.scanbase.com,Scanbase,10,"The API for Diagnostic Test Analysis (COVID-19, FLU, RSV, STD,…",Healthcare,2026-08-12T02:02:33.920504Z
1.0,STARTUP,Y Combinator Directory,https://cobbery.com,Cobbery,4,Superpowers for litigators,B2B,2026-08-12T02:02:34.140344Z
1.0,STARTUP,Y Combinator Directory,https://www.quinnbio.com,Quinn,4,"The AI that delivers pharma R&D decisions in days, not months",Healthcare,2026-08-12T02:02:34.344073Z
1.0,STARTUP,Y Combinator Directory,https://www.peoplebox.ai,Peoplebox.Ai,35,"AI talent platform to hire, manage, and grow your people",B2B,2026-08-12T02:02:34.017477Z
1.0,STARTUP,Y Combinator Directory,https://unify.ai,Unify,6,AI teammates for everyone else 🤖,B2B,2026-08-12T02:02:34.879109Z
1.0,STARTUP,Y Combinator Directory,https://www.blee.com,Blee,15,"Smart, fast, and collaborative compliance reviews",Fintech,2026-08-12T02:02:34.185329Z
1.0,STARTUP,Y Combinator Directory,https://midplane.ai/,Midplane,2,The safety layer between AI agents and your database,B2B,2026-08-12T02:02:34.383167Z
1.0,STARTUP,Y Combinator Directory,https://wolfia.com,Wolfia,5,"We help security, legal and sales teams answer customer questions",B2B,2026-08-12T02:02:34.683924Z
1.0,STARTUP,Y Combinator Directory,https://karatelabs.io,Karate Labs,2,Open-source API & UI test automation,B2B,2026-08-12T02:02:34.795887Z
1.0,STARTUP,Y Combinator Directory,https://blink.new,Blink,1,Build fully functional apps with AI.,B2B,2026-08-12T02:02:34.642226Z
1.0,STARTUP,Y Combinator Directory,https://www.rthm.com,Rthm,10,Self-learning care for complex illness,Healthcare,2026-08-12T02:02:35.384565Z
1.0,STARTUP,Y Combinator Directory,https://housewarming.me,Housewarming,4,Share casual moments with the people you care about,Consumer,2026-08-12T02:02:34.423336Z
1.0,STARTUP,Y Combinator Directory,https://velt.dev,Velt,15,SDK for adding an agent and human governance layer to your product,B2B,2026-08-12T02:02:34.886929Z
1.0,STARTUP,Y Combinator Directory,https://www.sota2.com,Sota2,4,Help business find and discover AI solutions,B2B,2026-08-12T02:02:35.506257Z
1.0,STARTUP,Y Combinator Directory,https://hubble.com,Hubble Network,50,Bluetooth to Space,Industrials,2026-08-12T02:02:35.463804Z
1.0,STARTUP,Y Combinator Directory,https://www.policyfly.com,Policyfly,30,Modernizing Specialty Insurance,Fintech,2026-08-12T02:02:35.316553Z
1.0,STARTUP,Y Combinator Directory,https://www.vedabio.com,Vedabio,30,CRISPR powered Diagnostics with results in minutes.,Healthcare,2026-08-12T02:02:35.419145Z
